AL112000,             GORDON,     29,
20000927, 1200,  , HU, 12.4N,  38.8W,  65,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000927, 1800,  , HU, 12.5N,  40.1W,  70,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000928, 0000,  , HU, 12.4N,  41.3W,  75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000928, 0600,  , HU, 12.2N,  42.5W,  80,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000928, 1200,  , HU, 11.7N,  43.8W,  80,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000928, 1800,  , HU, 11.3N,  45.0W,  75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 0000,  , HU, 10.9N,  46.1W,  75,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 0600,  , HU, 10.7N,  47.2W,  70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 1200,  , HU, 10.5N,  48.6W,  65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 1800,  , TS, 10.5N,  50.1W,  60,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 0000,  , TS, 10.4N,  51.7W,  55,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 0600,  , TS, 10.3N,  53.3W,  50,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 1200,  , TS, 10.3N,  54.9W,  45, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 1800,  , TS, 10.5N,  56.6W,  40, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 0000,  , TS, 10.7N,  58.0W,  40, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 0600,  , TS, 11.0N,  59.5W,  35, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 1200,  , TS, 11.3N,  60.9W,  35, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 1800,  , TD, 11.7N,  62.3W,  30, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 0000,  , TD, 11.9N,  63.5W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 0600,  , TD, 11.9N,  64.9W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL152000,              KEITH,     35,
20000928, 1800,  , TD, 16.1N,  82.9W,  25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 0000,  , TD, 16.2N,  83.3W,  25, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 0600,  , TD, 16.6N,  83.6W,  30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 1200,  , TD, 16.9N,  84.0W,  30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000929, 1800,  , TS, 17.4N,  84.8W,  40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 0000,  , TS, 17.7N,  85.4W,  45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 0600,  , TS, 17.9N,  86.0W,  55,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 1200,  , HU, 17.9N,  86.4W,  65,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20000930, 1800,  , HU, 17.9N,  86.7W,  75,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 0000,  , HU, 17.9N,  86.9W, 100,  955, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 0600,  , HU, 17.9N,  87.2W, 120,  941, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 0700, I, HU, 17.9N,  87.3W, 120,  939, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 1200,  , HU, 17.9N,  87.4W, 115,  944, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001001, 1800,  , HU, 17.9N,  87.7W, 110,  950, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 0000,  , HU, 17.8N,  87.9W, 100,  959, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 0600,  , HU, 17.6N,  87.8W,  80,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 1200,  , HU, 17.7N,  87.8W,  70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 1800,  , HU, 17.7N,  87.9W,  65,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001002, 2300, L, HU, 17.9N,  88.0W,  65,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001003, 0000,  , TS, 17.9N,  88.0W,  60,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001003, 0300, L, TS, 17.9N,  88.2W,  60,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001003, 0600,  , TS, 18.0N,  88.4W,  45,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001003, 1200,  , TD, 18.3N,  88.8W,  30,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001003, 1800,  , TD, 18.6N,  89.5W,  30,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001004, 0000,  , TD, 19.0N,  90.4W,  25, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001004, 0600,  , TD, 19.5N,  91.4W,  30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001004, 1200,  , TS, 19.9N,  92.5W,  35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001004, 1800,  , TS, 20.3N,  93.5W,  40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001005, 0000,  , TS, 20.7N,  94.8W,  60,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001005, 0600,  , HU, 21.2N,  96.1W,  65,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001005, 1200,  , HU, 21.8N,  97.0W,  75,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001005, 1800, L, HU, 22.6N,  97.9W,  80,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001006, 0000,  , TS, 23.2N,  99.0W,  45,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001006, 0600,  , TD, 23.5N, 100.0W,  30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20001006, 1200,  , TD, 23.8N, 101.0W,  20, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
